"","fold","cvsplit","dimred","learner_id","auc","cell_selection","Model_training_phase","learner"
"15753",NA,"CVsplit3","signature_confirmation_PCA","learner28",1,"cycling_fibroblasts","validation",NA
"15754",NA,"CVsplit3","signature_confirmation_corrGPCA","learner41",1,"cycling_fibroblasts","validation",NA
"15755",NA,"CVsplit1","signature_confirmation_corrGPCA","learner33",1,"cycling_fibroblasts","validation",NA
"15756",NA,"CVsplit2","signature_confirmation_corrGPCA","learner12",1,"cycling_fibroblasts","validation",NA
"15757",NA,"CVsplit3","signature_confirmation_corrGPCA","learner08",1,"cycling_fibroblasts","validation",NA
"15758",NA,"CVsplit2","signature_confirmation_corrGPCA","learner44",1,"cycling_fibroblasts","validation",NA
"15759",NA,"CVsplit1","signature_confirmation_corrGPCA","learner27",1,"cycling_fibroblasts","validation",NA
"15760",NA,"CVsplit3","signature_confirmation_corrGPCA","learner48",1,"cycling_fibroblasts","validation",NA
"15761",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15762",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner24",1,"cycling_fibroblasts","validation",NA
"15763",NA,"CVsplit2","signature_confirmation_corrGPCA","learner35",1,"cycling_fibroblasts","validation",NA
"15764",NA,"CVsplit1","signature_confirmation_corrGPCA","learner29",1,"cycling_fibroblasts","validation",NA
"15765",NA,"CVsplit3","signature_confirmation_PCA","learner30",1,"cycling_fibroblasts","validation",NA
"15766",NA,"CVsplit1","signature_confirmation_corrGPCA","learner21",1,"cycling_fibroblasts","validation",NA
"15767",NA,"CVsplit2","signature_confirmation_corrGPCA","learner37",1,"cycling_fibroblasts","validation",NA
"15768",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner26",1,"cycling_fibroblasts","validation",NA
"15769",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner46",1,"cycling_fibroblasts","validation",NA
"15770",NA,"CVsplit2","signature_confirmation_corrGPCA","learner23",1,"cycling_fibroblasts","validation",NA
"15771",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner29",1,"cycling_fibroblasts","validation",NA
"15772",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner22",1,"cycling_fibroblasts","validation",NA
"15773",NA,"CVsplit2","signature_confirmation_corrGPCA","learner17",1,"cycling_fibroblasts","validation",NA
"15774",NA,"CVsplit3","signature_confirmation_PCA","learner24",1,"cycling_fibroblasts","validation",NA
"15775",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner05",1,"cycling_fibroblasts","validation",NA
"15776",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner06",1,"cycling_fibroblasts","validation",NA
"15777",NA,"CVsplit1","signature_confirmation_PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15778",NA,"CVsplit1","signature_confirmation_PCA","learner10",1,"cycling_fibroblasts","validation",NA
"15779",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner39",1,"cycling_fibroblasts","validation",NA
"15780",NA,"CVsplit3","signature_confirmation_PCA","learner33",1,"cycling_fibroblasts","validation",NA
"15781",NA,"CVsplit3","signature_confirmation_corrGPCA","learner49",1,"cycling_fibroblasts","validation",NA
"15782",NA,"CVsplit2","signature_confirmation_PCA","learner23",1,"cycling_fibroblasts","validation",NA
"15783",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15784",NA,"CVsplit2","signature_confirmation_PCA","learner12",1,"cycling_fibroblasts","validation",NA
"15785",NA,"CVsplit3","signature_confirmation_corrGPCA","learner01",1,"cycling_fibroblasts","validation",NA
"15786",NA,"CVsplit2","signature_confirmation_corrGPCA","learner50",1,"cycling_fibroblasts","validation",NA
"15787",NA,"CVsplit2","signature_confirmation_PCA","learner11",1,"cycling_fibroblasts","validation",NA
"15788",NA,"CVsplit2","signature_confirmation_corrGPCA","learner04",1,"cycling_fibroblasts","validation",NA
"15789",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner19",1,"cycling_fibroblasts","validation",NA
"15790",NA,"CVsplit3","signature_confirmation_PCA","learner34",1,"cycling_fibroblasts","validation",NA
"15791",NA,"CVsplit2","signature_confirmation_corrGPCA","learner29",1,"cycling_fibroblasts","validation",NA
"15792",NA,"CVsplit1","signature_confirmation_PCA","learner29",1,"cycling_fibroblasts","validation",NA
"15793",NA,"CVsplit1","signature_confirmation_PCA","learner20",1,"cycling_fibroblasts","validation",NA
"15794",NA,"CVsplit1","signature_confirmation_corrGPCA","learner40",1,"cycling_fibroblasts","validation",NA
"15795",NA,"CVsplit3","signature_confirmation_PCA","learner10",1,"cycling_fibroblasts","validation",NA
"15796",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner31",1,"cycling_fibroblasts","validation",NA
"15797",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner28",1,"cycling_fibroblasts","validation",NA
"15798",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15799",NA,"CVsplit1","signature_confirmation_PCA","learner15",1,"cycling_fibroblasts","validation",NA
"15800",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner45",1,"cycling_fibroblasts","validation",NA
"15801",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner48",1,"cycling_fibroblasts","validation",NA
"15802",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15803",NA,"CVsplit3","signature_confirmation_corrGPCA","learner42",1,"cycling_fibroblasts","validation",NA
"15804",NA,"CVsplit1","signature_confirmation_corrGPCA","learner16",1,"cycling_fibroblasts","validation",NA
"15805",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner46",1,"cycling_fibroblasts","validation",NA
"15806",NA,"CVsplit1","signature_confirmation_corrGPCA","learner43",1,"cycling_fibroblasts","validation",NA
"15807",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner44",1,"cycling_fibroblasts","validation",NA
"15808",NA,"CVsplit2","signature_confirmation_PCA","learner32",1,"cycling_fibroblasts","validation",NA
"15809",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner35",1,"cycling_fibroblasts","validation",NA
"15810",NA,"CVsplit1","signature_confirmation_PCA","learner03",1,"cycling_fibroblasts","validation",NA
"15811",NA,"CVsplit2","signature_confirmation_PCA","learner31",1,"cycling_fibroblasts","validation",NA
"15812",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner40",1,"cycling_fibroblasts","validation",NA
"15813",NA,"CVsplit3","signature_confirmation_PCA","learner43",1,"cycling_fibroblasts","validation",NA
"15814",NA,"CVsplit3","signature_confirmation_PCA","learner11",1,"cycling_fibroblasts","validation",NA
"15815",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner50",1,"cycling_fibroblasts","validation",NA
"15816",NA,"CVsplit3","signature_confirmation_corrGPCA","learner32",1,"cycling_fibroblasts","validation",NA
"15817",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner13",1,"cycling_fibroblasts","validation",NA
"15818",NA,"CVsplit1","signature_confirmation_corrGPCA","learner38",1,"cycling_fibroblasts","validation",NA
"15819",NA,"CVsplit1","signature_confirmation_PCA","learner18",1,"cycling_fibroblasts","validation",NA
"15820",NA,"CVsplit1","signature_confirmation_corrGPCA","learner42",1,"cycling_fibroblasts","validation",NA
"15821",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner21",1,"cycling_fibroblasts","validation",NA
"15822",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner29",1,"cycling_fibroblasts","validation",NA
"15823",NA,"CVsplit3","signature_confirmation_corrGPCA","learner28",1,"cycling_fibroblasts","validation",NA
"15824",NA,"CVsplit2","signature_confirmation_corrGPCA","learner45",1,"cycling_fibroblasts","validation",NA
"15825",NA,"CVsplit3","signature_confirmation_PCA","learner21",1,"cycling_fibroblasts","validation",NA
"15826",NA,"CVsplit3","signature_confirmation_PCA","learner15",1,"cycling_fibroblasts","validation",NA
"15827",NA,"CVsplit1","signature_confirmation_corrGPCA","learner17",1,"cycling_fibroblasts","validation",NA
"15828",NA,"CVsplit1","signature_confirmation_corrGPCA","learner37",1,"cycling_fibroblasts","validation",NA
"15829",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15830",NA,"CVsplit3","signature_confirmation_PCA","learner20",1,"cycling_fibroblasts","validation",NA
"15831",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner49",1,"cycling_fibroblasts","validation",NA
"15832",NA,"CVsplit1","signature_confirmation_PCA","learner01",0.888888888888889,"cycling_fibroblasts","validation",NA
"15833",NA,"CVsplit2","signature_confirmation_corrGPCA","learner31",1,"cycling_fibroblasts","validation",NA
"15834",NA,"CVsplit1","signature_confirmation_PCA","learner19",1,"cycling_fibroblasts","validation",NA
"15835",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15836",NA,"CVsplit1","signature_confirmation_PCA","learner05",0.888888888888889,"cycling_fibroblasts","validation",NA
"15837",NA,"CVsplit3","signature_confirmation_PCA","learner38",1,"cycling_fibroblasts","validation",NA
"15838",NA,"CVsplit1","signature_confirmation_PCA","learner12",1,"cycling_fibroblasts","validation",NA
"15839",NA,"CVsplit2","signature_confirmation_PCA","learner04",1,"cycling_fibroblasts","validation",NA
"15840",NA,"CVsplit3","signature_confirmation_PCA","learner05",1,"cycling_fibroblasts","validation",NA
"15841",NA,"CVsplit1","signature_confirmation_PCA","learner06",0.777777777777778,"cycling_fibroblasts","validation",NA
"15842",NA,"CVsplit1","signature_confirmation_PCA","learner36",0.888888888888889,"cycling_fibroblasts","validation",NA
"15843",NA,"CVsplit1","signature_confirmation_corrGPCA","learner09",1,"cycling_fibroblasts","validation",NA
"15844",NA,"CVsplit1","signature_confirmation_PCA","learner45",1,"cycling_fibroblasts","validation",NA
"15845",NA,"CVsplit1","signature_confirmation_PCA","learner16",1,"cycling_fibroblasts","validation",NA
"15846",NA,"CVsplit1","signature_confirmation_corrGPCA","learner14",1,"cycling_fibroblasts","validation",NA
"15847",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner22",1,"cycling_fibroblasts","validation",NA
"15848",NA,"CVsplit3","signature_confirmation_PCA","learner16",1,"cycling_fibroblasts","validation",NA
"15849",NA,"CVsplit1","signature_confirmation_PCA","learner48",0.888888888888889,"cycling_fibroblasts","validation",NA
"15850",NA,"CVsplit3","signature_confirmation_PCA","learner25",1,"cycling_fibroblasts","validation",NA
"15851",NA,"CVsplit1","signature_confirmation_PCA","learner25",1,"cycling_fibroblasts","validation",NA
"15852",NA,"CVsplit1","signature_confirmation_PCA","learner39",0.777777777777778,"cycling_fibroblasts","validation",NA
"15853",NA,"CVsplit3","signature_confirmation_corrGPCA","learner30",0.888888888888889,"cycling_fibroblasts","validation",NA
"15854",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner42",1,"cycling_fibroblasts","validation",NA
"15855",NA,"CVsplit1","signature_confirmation_PCA","learner26",0.888888888888889,"cycling_fibroblasts","validation",NA
"15856",NA,"CVsplit2","signature_confirmation_PCA","learner45",1,"cycling_fibroblasts","validation",NA
"15857",NA,"CVsplit3","signature_confirmation_PCA","learner46",1,"cycling_fibroblasts","validation",NA
"15858",NA,"CVsplit1","signature_confirmation_PCA","learner23",1,"cycling_fibroblasts","validation",NA
"15859",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner08",1,"cycling_fibroblasts","validation",NA
"15860",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner28",0.888888888888889,"cycling_fibroblasts","validation",NA
"15861",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner35",1,"cycling_fibroblasts","validation",NA
"15862",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner41",1,"cycling_fibroblasts","validation",NA
"15863",NA,"CVsplit2","signature_confirmation_PCA","learner37",1,"cycling_fibroblasts","validation",NA
"15864",NA,"CVsplit3","signature_confirmation_corrGPCA","learner11",1,"cycling_fibroblasts","validation",NA
"15865",NA,"CVsplit1","signature_confirmation_corrGPCA","learner12",1,"cycling_fibroblasts","validation",NA
"15866",NA,"CVsplit3","signature_confirmation_corrGPCA","learner43",0.888888888888889,"cycling_fibroblasts","validation",NA
"15867",NA,"CVsplit1","signature_confirmation_PCA","learner21",1,"cycling_fibroblasts","validation",NA
"15868",NA,"CVsplit1","signature_confirmation_PCA","learner28",1,"cycling_fibroblasts","validation",NA
"15869",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner25",1,"cycling_fibroblasts","validation",NA
"15870",NA,"CVsplit1","signature_confirmation_PCA","learner22",1,"cycling_fibroblasts","validation",NA
"15871",NA,"CVsplit1","signature_confirmation_PCA","learner35",0.777777777777778,"cycling_fibroblasts","validation",NA
"15872",NA,"CVsplit1","signature_confirmation_PCA","learner40",0.777777777777778,"cycling_fibroblasts","validation",NA
"15873",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner04",1,"cycling_fibroblasts","validation",NA
"15874",NA,"CVsplit3","signature_confirmation_corrGPCA","learner06",1,"cycling_fibroblasts","validation",NA
"15875",NA,"CVsplit3","signature_confirmation_corrGPCA","learner46",1,"cycling_fibroblasts","validation",NA
"15876",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner14",1,"cycling_fibroblasts","validation",NA
"15877",NA,"CVsplit3","signature_confirmation_corrGPCA","learner36",1,"cycling_fibroblasts","validation",NA
"15878",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner01",1,"cycling_fibroblasts","validation",NA
"15879",NA,"CVsplit1","signature_confirmation_corrGPCA","learner46",0.888888888888889,"cycling_fibroblasts","validation",NA
"15880",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner44",1,"cycling_fibroblasts","validation",NA
"15881",NA,"CVsplit1","signature_confirmation_PCA","learner38",1,"cycling_fibroblasts","validation",NA
"15882",NA,"CVsplit3","signature_confirmation_corrGPCA","learner25",0.888888888888889,"cycling_fibroblasts","validation",NA
"15883",NA,"CVsplit1","signature_confirmation_PCA","learner34",1,"cycling_fibroblasts","validation",NA
"15884",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner12",1,"cycling_fibroblasts","validation",NA
"15885",NA,"CVsplit3","signature_confirmation_corrGPCA","learner39",1,"cycling_fibroblasts","validation",NA
"15886",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner09",1,"cycling_fibroblasts","validation",NA
"15887",NA,"CVsplit3","signature_confirmation_corrGPCA","learner20",0.888888888888889,"cycling_fibroblasts","validation",NA
"15888",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner32",1,"cycling_fibroblasts","validation",NA
"15889",NA,"CVsplit1","signature_confirmation_corrGPCA","learner44",1,"cycling_fibroblasts","validation",NA
"15890",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner33",1,"cycling_fibroblasts","validation",NA
"15891",NA,"CVsplit3","signature_confirmation_corrGPCA+PCA","learner15",1,"cycling_fibroblasts","validation",NA
"15892",NA,"CVsplit3","signature_confirmation_corrGPCA","learner40",0.888888888888889,"cycling_fibroblasts","validation",NA
"15893",NA,"CVsplit1","signature_confirmation_corrGPCA","learner13",1,"cycling_fibroblasts","validation",NA
"15894",NA,"CVsplit3","signature_confirmation_corrGPCA","learner29",1,"cycling_fibroblasts","validation",NA
"15895",NA,"CVsplit3","signature_confirmation_PCA","learner12",1,"cycling_fibroblasts","validation",NA
"15896",NA,"CVsplit1","signature_confirmation_PCA","learner11",1,"cycling_fibroblasts","validation",NA
"15897",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner23",1,"cycling_fibroblasts","validation",NA
"15898",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner27",1,"cycling_fibroblasts","validation",NA
"15899",NA,"CVsplit2","signature_confirmation_corrGPCA+PCA","learner37",1,"cycling_fibroblasts","validation",NA
"15900",NA,"CVsplit3","signature_confirmation_corrGPCA","learner27",1,"cycling_fibroblasts","validation",NA
"15901",NA,"CVsplit1","signature_confirmation_corrGPCA","learner28",0.888888888888889,"cycling_fibroblasts","validation",NA
"15902",NA,"CVsplit1","signature_confirmation_corrGPCA","learner31",1,"cycling_fibroblasts","validation",NA
"15903",NA,"CVsplit1","signature_confirmation_corrGPCA","learner32",1,"cycling_fibroblasts","validation",NA
"15904",NA,"CVsplit3","signature_confirmation_corrGPCA","learner05",1,"cycling_fibroblasts","validation",NA
"15905",NA,"CVsplit3","signature_confirmation_PCA","learner07",1,"cycling_fibroblasts","validation",NA
"15906",NA,"CVsplit1","signature_confirmation_corrGPCA+PCA","learner11",1,"cycling_fibroblasts","validation",NA
"15907",NA,"CVsplit1","signature_confirmation_PCA","learner24",1,"cycling_fibroblasts","validation",NA
"15908",NA,"CVsplit3","signature_confirmation_PCA","learner23",1,"cycling_fibroblasts","validation",NA
"15909",NA,"CVsplit1","signature_confirmation_PCA","learner07",0.777777777777778,"cycling_fibroblasts","validation",NA
